name,position,team,games_played,pass_yds,pass_td,pass_att,pass_cmp,pass_int,rush_yds,rush_td,carries,rec,rec_yds,rec_td,targets,return_td,off_fumble_return_td,two_pt,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50_plus,fg_60_plus,pat_made,def_td,def_safety,def_return_td,def_xp_returned,def_points_allowed
Don Jackson,RB,GB,3,0,0,0,0,0,32,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Donte Moncrief,WR,IND,9,0,0,0,0,0,-1,0,1,30,307,7,56,0,0,0,0,0,0,0,0,0,0,,,,,
Dontrelle Inman,WR,LAC,16,0,0,0,0,0,0,0,0,58,810,4,97,0,0,0,0,0,0,0,0,0,0,,,,,
Dorial Green-Beckham,WR,PHI,14,0,0,0,0,0,0,0,0,36,392,2,74,0,0,0,0,0,0,0,0,0,0,,,,,
Doug Baldwin,WR,SEA,16,15,1,1,1,0,2,0,3,94,1128,7,125,0,0,0,0,0,0,0,0,0,0,,,,,
Doug Martin,RB,TB,8,0,0,0,0,0,421,3,144,14,134,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
Drew Brees,QB,NO,16,5208,37,673,471,15,20,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Drew Stanton,QB,ARI,5,192,2,48,19,3,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
DuJuan Harris,RB,SF,8,0,0,0,0,0,138,0,38,8,115,1,9,0,0,0,0,0,0,0,0,0,0,,,,,
Duke Johnson,RB,CLE,16,0,0,1,0,0,358,1,73,53,514,0,74,0,0,0,0,0,0,0,0,0,0,,,,,
Dustin Hopkins,K,WAS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,3,0,36,,,,,
Dwayne Allen,TE,IND,14,0,0,0,0,0,0,0,0,35,406,6,52,0,0,1,0,0,0,0,0,0,0,,,,,
Dwayne Harris,WR,NYG,16,0,0,0,0,0,0,0,0,1,13,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
Dwayne Washington,RB,DET,11,0,0,0,0,0,265,1,90,10,62,0,15,0,0,0,0,0,0,0,0,0,0,,,,,
EJ Manuel,QB,BUF,5,131,0,26,11,0,22,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Ed Dickson,TE,CAR,13,0,0,0,0,0,0,0,0,10,134,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Eddie Lacy,RB,GB,5,0,0,0,0,0,360,0,71,4,28,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Eddie Royal,WR,CHI,9,0,0,0,0,0,0,0,0,33,369,2,43,1,0,0,0,0,0,0,0,0,0,,,,,
Eli Manning,QB,NYG,16,4027,26,598,377,16,-9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Eli Rogers,WR,PIT,13,0,0,0,0,0,6,0,1,48,594,3,66,0,0,0,0,0,0,0,0,0,0,,,,,
Emmanuel Sanders,WR,DEN,15,0,0,0,0,0,4,0,1,79,1032,5,137,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Decker,WR,NYJ,3,0,0,0,0,0,0,0,0,9,194,2,21,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Ebron,TE,DET,13,0,0,0,0,0,1,1,1,61,711,1,85,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Tomlinson,TE,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Eric Weems,WR,ATL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Erik Swoope,TE,IND,12,0,0,0,0,0,0,0,0,15,297,1,22,0,0,0,0,0,0,0,0,0,0,,,,,
Ezekiel Elliott,RB,DAL,15,0,0,0,0,0,1631,15,322,32,363,1,40,0,0,0,0,0,0,0,0,0,0,,,,,
Fitzgerald Toussaint,RB,PIT,12,0,0,0,0,0,58,0,14,3,33,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Fozzy Whittaker,RB,CAR,16,0,0,0,0,0,265,0,57,25,226,0,33,0,0,0,0,0,0,0,0,0,0,,,,,
Frank Gore,RB,IND,16,0,0,0,0,0,1025,4,263,38,277,4,47,0,0,0,0,0,0,0,0,0,0,,,,,
Freddie Martino,WR,TB,7,0,0,0,0,0,0,0,0,8,142,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Garrett Celek,TE,SF,14,0,0,0,0,0,0,0,0,29,350,3,50,0,0,0,0,0,0,0,0,0,0,,,,,
Gary Barnidge,TE,CLE,16,0,0,0,0,0,0,0,0,55,612,2,82,0,0,1,0,0,0,0,0,0,0,,,,,
Gavin Escobar,TE,DAL,7,0,0,0,0,0,0,0,0,4,30,1,7,0,0,0,0,0,0,0,0,0,0,,,,,
Geno Smith,QB,NYJ,2,126,1,14,8,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Geoff Swaim,TE,DAL,7,0,0,0,0,0,0,0,0,6,69,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
George Atkinson,RB,CLE,9,0,0,0,0,0,34,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
George Farmer,RB,SEA,2,0,0,0,0,0,1,0,1,1,4,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Gerald Christian,TE,BUF,1,0,0,0,0,0,0,0,0,1,14,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Geremy Davis,WR,LAC,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Geronimo Allison,WR,GB,7,0,0,0,0,0,0,0,0,12,202,2,22,0,0,0,0,0,0,0,0,0,0,,,,,
Giovani Bernard,RB,CIN,10,0,0,0,0,0,337,2,91,39,336,1,51,0,0,0,0,0,0,0,0,0,0,,,,,
Golden Tate,WR,DET,16,0,0,0,0,0,4,0,10,91,1077,4,135,0,0,1,0,0,0,0,0,0,0,,,,,
Graham Gano,K,CAR,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,3,0,31,,,,,
Green Bay Packers,DEF,GB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,388.0
Greg Olsen,TE,CAR,16,0,0,0,0,0,0,0,0,80,1073,3,129,0,0,1,0,0,0,0,0,0,0,,,,,
Greg Salas,WR,BUF,2,0,0,0,0,0,0,0,0,4,89,1,6,0,0,0,0,0,0,0,0,0,0,,,,,
Greg Zuerlein,K,LA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,2,0,23,,,,,
Griff Whalen,WR,LAC,4,0,0,0,0,0,0,0,0,2,22,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Hakeem Valles,TE,ARI,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Harry Douglas,WR,TEN,8,0,0,0,0,0,0,0,0,15,210,0,22,0,0,0,0,0,0,0,0,0,0,,,,,
Henry Krieger-Coble,TE,DEN,1,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Houston Texans,DEF,HOU,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,328.0
Hunter Henry,TE,LAC,13,0,0,0,0,0,0,0,0,36,478,8,53,0,0,0,0,0,0,0,0,0,0,,,,,
Ifeanyi Momah,TE,ARI,5,0,0,0,0,0,0,0,0,2,50,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Indianapolis Colts,DEF,IND,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,392.0
Isaac Fruechte,WR,MIN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Burse,WR,LAC,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Crowell,RB,CLE,16,0,0,0,0,0,952,7,198,40,319,0,53,0,0,0,0,0,0,0,0,0,0,,,,,
Isaiah Pead,RB,MIA,2,0,0,0,0,0,22,0,8,1,6,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
J.D. McKissic,RB,SEA,1,0,0,0,0,0,2,0,1,2,16,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
J.J. Nelson,WR,ARI,14,0,0,0,0,0,83,1,4,34,568,6,74,0,0,0,0,0,0,0,0,0,0,,,,,
Jace Amaro,TE,TEN,1,0,0,0,0,0,0,0,0,3,59,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Jack Doyle,TE,IND,16,0,0,0,0,0,0,0,0,59,584,5,75,0,0,0,0,0,0,0,0,0,0,,,,,
Jacksonville Jaguars,DEF,JAX,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,400.0
Jacob Tamme,TE,ATL,8,0,0,0,0,0,0,0,0,22,210,3,31,0,0,0,0,0,0,0,0,0,0,,,,,
Jacoby Brissett,QB,NE,3,400,0,55,34,0,83,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jacquizz Rodgers,RB,TB,10,0,0,0,0,0,560,2,129,13,98,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
Jaelen Strong,WR,HOU,6,0,0,0,0,0,0,0,0,14,131,0,24,0,0,0,0,0,0,0,0,0,0,,,,,
Jake Lampman,WR,NO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jakeem Grant,WR,MIA,14,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,
Jalen Richard,RB,LV,16,0,0,0,0,0,491,1,83,29,194,2,39,0,0,0,0,0,0,0,0,0,0,,,,,
Jalin Marshall,WR,NYJ,10,0,0,0,0,0,0,0,0,14,162,2,23,0,0,0,0,0,0,0,0,0,0,,,,,
Jalston Fowler,RB,TEN,6,0,0,0,0,0,3,0,1,1,14,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Jamaal Charles,RB,KC,3,0,0,0,0,0,40,1,12,2,14,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jameis Winston,QB,TB,16,4090,28,567,345,18,165,1,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,
James O'Shaughnessy,TE,KC,12,0,0,0,0,0,0,0,0,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
James Starks,RB,GB,9,0,0,0,0,0,145,0,63,19,134,2,25,0,0,0,0,0,0,0,0,0,0,,,,,
James White,RB,NE,16,0,0,0,0,0,166,0,39,60,551,5,86,0,0,0,0,0,0,0,0,0,0,,,,,
James Wright,WR,CIN,12,0,0,0,0,0,-6,0,2,13,106,0,19,0,0,0,0,0,0,0,0,0,0,,,,,
Jamison Crowder,WR,WAS,16,0,0,0,0,0,-2,0,2,67,847,7,99,1,0,0,0,0,0,0,0,0,0,,,,,
Jamize Olawale,RB,LV,13,0,0,0,0,0,47,2,17,12,227,1,14,0,0,0,0,0,0,0,0,0,0,,,,,
Jared Abbrederis,WR,GB,2,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Jared Cook,TE,GB,10,0,0,0,0,0,0,0,0,30,377,1,51,0,0,0,0,0,0,0,0,0,0,,,,,
Jared Goff,QB,LA,7,1089,5,205,112,7,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jarius Wright,WR,MIN,4,0,0,0,0,0,0,0,0,11,67,1,14,0,0,0,0,0,0,0,0,0,0,,,,,
Jaron Brown,WR,ARI,6,0,0,0,0,0,0,0,0,11,187,1,22,0,0,0,0,0,0,0,0,0,0,,,,,
Jarvis Landry,WR,MIA,16,0,0,1,0,0,17,0,5,94,1136,4,131,0,0,1,0,0,0,0,0,0,0,,,,,
Jason Myers,K,JAX,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,7,0,29,,,,,
Jason Witten,TE,DAL,15,0,0,0,0,0,0,0,0,69,673,3,95,0,0,0,0,0,0,0,0,0,0,,,,,
Javorius Allen,RB,BAL,4,0,0,0,0,0,34,0,9,3,15,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Jay Ajayi,RB,MIA,15,0,0,0,0,0,1272,8,260,27,151,0,35,0,0,0,0,0,0,0,0,0,0,,,,,
Jay Cutler,QB,CHI,5,1059,4,137,81,5,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Je'Ron Hamm,TE,SF,2,0,0,0,0,0,0,0,0,2,13,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
Jeff Heuerman,TE,DEN,6,0,0,0,0,0,0,0,0,9,141,0,17,0,0,0,0,0,0,0,0,0,0,,,,,
Jeff Janis,WR,GB,14,0,0,0,0,0,38,1,2,11,93,1,19,0,0,0,0,0,0,0,0,0,0,,,,,
Jerell Adams,TE,NYG,10,0,0,0,0,0,0,0,0,16,122,1,21,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy Butler,WR,LAC,2,0,0,0,0,0,0,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy Hill,RB,CIN,15,0,0,0,0,0,839,9,222,21,174,0,27,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy Kerley,WR,SF,16,0,0,0,0,0,0,0,0,64,667,3,115,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy Langford,RB,CHI,12,0,0,0,0,0,200,4,62,19,142,0,27,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy Maclin,WR,KC,12,0,0,1,0,0,-1,0,1,44,536,2,76,0,0,0,0,0,0,0,0,0,0,,,,,
Jeremy Ross,WR,ARI,5,0,0,0,0,0,0,0,0,4,37,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
Jerick McKinnon,RB,MIN,15,0,0,1,0,0,539,2,159,43,255,2,53,0,0,1,0,0,0,0,0,0,0,,,,,
Jermaine Gresham,TE,ARI,16,0,0,0,0,0,0,0,0,37,391,2,61,0,0,0,0,0,0,0,0,0,0,,,,,
Jermaine Kearse,WR,SEA,16,0,0,0,0,0,0,0,0,41,510,1,89,0,0,0,0,0,0,0,0,0,0,,,,,
Jesse James,TE,PIT,16,0,0,0,0,0,0,0,0,39,338,3,60,0,0,0,0,0,0,0,0,0,0,,,,,
Jimmy Garoppolo,QB,NE,6,502,4,63,43,0,6,0,10,1,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Jimmy Graham,TE,SEA,16,0,0,0,0,0,0,0,1,65,923,6,95,0,0,0,0,0,0,0,0,0,0,,,,,
Joe Banyard,RB,JAX,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Joe Flacco,QB,BAL,16,4317,20,672,436,15,58,2,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,
Joe Webb,QB,CAR,9,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
John Brown,WR,ARI,15,0,0,0,0,0,10,0,1,39,517,2,73,0,0,0,0,0,0,0,0,0,0,,,,,
John Phillips,TE,NO,9,0,0,0,0,0,0,0,0,10,72,1,15,0,0,0,0,0,0,0,0,0,0,,,,,
Johnny Holton,WR,LV,12,0,0,0,0,0,43,0,6,2,34,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Joique Bell,RB,DET,3,0,0,0,0,0,6,0,3,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathan Grimes,RB,HOU,10,0,0,0,0,0,105,0,23,13,94,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathan Stewart,RB,CAR,13,0,0,0,0,0,824,9,218,8,60,0,21,0,0,0,0,0,0,0,0,0,0,,,,,
Jonathan Williams,RB,BUF,8,0,0,1,0,0,94,1,27,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Cameron,TE,MIA,3,0,0,0,0,0,0,0,0,8,60,1,11,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Gay,K,BUF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Howard,RB,CHI,15,0,0,0,0,0,1313,6,252,29,298,1,50,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Matthews,TE,PHI,14,0,0,0,0,0,0,0,0,73,804,3,117,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Norwood,WR,DEN,14,0,0,0,0,0,0,0,1,21,232,1,35,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Payton,WR,CLE,2,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Reed,TE,WAS,12,0,0,0,0,0,0,0,0,66,686,6,89,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Taylor,WR,DEN,11,0,0,0,0,0,0,0,0,16,209,2,25,0,0,0,0,0,0,0,0,0,0,,,,,
Jordan Todman,RB,IND,13,0,0,0,0,0,59,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,
Jordy Nelson,WR,GB,16,0,0,0,0,0,0,0,0,97,1257,14,152,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Bellamy,WR,CHI,13,0,0,0,0,0,37,0,4,19,282,1,38,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Brown,K,NYG,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,9,,,,,
Josh Doctson,WR,WAS,2,0,0,0,0,0,0,0,0,2,66,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Ferguson,RB,IND,15,0,0,0,0,0,20,0,15,20,136,0,25,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Hill,TE,NO,8,0,0,0,0,0,0,0,0,15,149,1,22,0,0,0,0,0,0,0,0,0,0,,,,,
Josh Huff,WR,TB,10,0,0,1,0,0,15,0,4,16,113,1,23,1,0,0,0,0,0,0,0,0,0,,,,,
Josh Lambo,K,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,0,42,,,,,
Josh McCown,QB,CLE,5,1100,6,165,90,6,21,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
Josh Perkins,TE,ATL,6,0,0,0,0,0,0,0,0,3,42,1,5,0,0,0,0,0,0,0,0,0,0,,,,,
Julian Edelman,WR,NE,16,0,0,0,0,0,57,0,12,98,1106,3,159,0,0,1,0,0,0,0,0,0,0,,,,,
Julio Jones,WR,ATL,14,0,0,0,0,0,0,0,0,83,1409,6,129,0,0,0,0,0,0,0,0,0,0,,,,,
Julius Thomas,TE,JAX,9,0,0,0,0,0,0,0,0,30,281,4,51,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Forsett,RB,DEN,9,0,0,0,0,0,291,1,87,20,85,0,27,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Hardy,WR,ATL,13,0,0,0,0,0,0,0,0,21,203,4,31,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Hunter,WR,BUF,10,0,0,0,0,0,0,0,0,10,189,4,24,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Perillo,TE,GB,4,0,0,0,0,0,0,0,0,4,35,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
Justin Tucker,K,BAL,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,10,0,27,,,,,
Juwan Thompson,RB,DEN,5,0,0,0,0,0,26,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Ka'Deem Carey,RB,CHI,11,0,0,0,0,0,126,0,32,5,55,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Kai Forbath,K,MIN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,0,11,,,,,
Kalif Raymond,WR,DEN,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Kamar Aiken,WR,BAL,16,0,0,0,0,0,0,0,0,29,328,1,50,0,0,0,0,0,0,0,0,0,0,,,,,
Kansas City Chiefs,DEF,KC,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,311.0
Kapri Bibbs,RB,DEN,9,0,0,0,0,0,129,0,29,2,75,1,4,0,0,0,0,0,0,0,0,0,0,,,,,
Kasen Williams,WR,SEA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Keenan Allen,WR,LAC,1,0,0,0,0,0,0,0,0,6,63,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Keith Mumphery,WR,HOU,8,0,0,0,0,0,0,0,0,10,69,0,12,0,0,0,0,0,0,0,0,0,0,,,,,
Kellen Clemens,QB,LAC,1,0,0,1,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kellen Davis,TE,NYJ,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Kelvin Benjamin,WR,CAR,16,0,0,0,0,0,0,0,0,63,941,7,118,0,0,0,0,0,0,0,0,0,0,,,,,
Kendall Wright,WR,TEN,11,0,0,0,0,0,15,0,1,29,416,3,43,0,0,0,0,0,0,0,0,0,0,,,,,
Kenjon Barner,RB,PHI,11,0,0,0,0,0,129,2,27,5,42,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
Kenneth Dixon,RB,BAL,12,0,0,0,0,0,382,2,88,30,162,1,41,0,0,0,0,0,0,0,0,0,0,,,,,
Kenneth Farrow,RB,LAC,11,0,0,0,0,0,192,0,60,13,70,0,16,0,0,0,0,0,0,0,0,0,0,,,,,
Kenny Britt,WR,LA,15,0,0,0,0,0,0,0,0,68,1002,5,111,0,0,0,0,0,0,0,0,0,0,,,,,
Kenny Stills,WR,MIA,16,0,0,0,0,0,0,0,0,42,726,9,81,0,0,0,0,0,0,0,0,0,0,,,,,
Kenyan Drake,RB,MIA,15,0,0,0,0,0,179,2,33,9,46,0,10,1,0,0,0,0,0,0,0,0,0,,,,,
Kerwynn Williams,RB,ARI,5,0,0,0,0,0,157,2,18,1,6,0,2,0,0,0,0,0,0,0,0,0,0,,,,,
Keshawn Martin,WR,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kevin Hogan,QB,CLE,3,104,0,26,14,2,105,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kevin White,WR,CHI,4,0,0,0,0,0,9,0,1,19,187,0,36,0,0,0,0,0,0,0,0,0,0,,,,,
Khari Lee,TE,DET,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Khiry Robinson,RB,NYJ,1,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kirk Cousins,QB,WAS,16,4917,25,606,406,12,96,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Knile Davis,RB,KC,9,0,0,0,0,0,28,0,18,5,25,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Kyle Juszczyk,RB,BAL,16,0,0,0,0,0,22,1,5,37,266,0,49,0,0,1,0,0,0,0,0,0,0,,,,,
Kyle Rudolph,TE,MIN,16,0,0,0,0,0,0,0,0,83,840,7,132,0,0,0,0,0,0,0,0,0,0,,,,,
Ladarius Green,TE,PIT,6,0,0,0,0,0,0,0,0,18,304,1,34,0,0,0,0,0,0,0,0,0,0,,,,,
Lamar Miller,RB,HOU,14,0,0,0,0,0,1073,5,268,31,188,1,39,0,0,0,0,0,0,0,0,0,0,,,,,
Lance Dunbar,RB,DAL,12,0,0,0,0,0,31,1,9,16,122,0,24,0,0,0,0,0,0,0,0,0,0,,,,,
Lance Kendricks,TE,LA,16,0,0,0,0,0,0,0,0,50,499,2,87,0,0,0,0,0,0,0,0,0,0,,,,,
Landry Jones,QB,PIT,7,558,4,86,53,2,-4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Laquon Treadwell,WR,MIN,4,0,0,0,0,0,0,0,0,1,15,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Larry Donnell,TE,NYG,7,0,0,0,0,0,0,0,0,15,92,1,22,0,0,0,0,0,0,0,0,0,0,,,,,
Larry Fitzgerald,WR,ARI,16,0,0,1,0,0,5,0,2,107,1023,6,150,0,0,0,0,0,0,0,0,0,0,,,,,
Latavius Murray,RB,LV,14,0,0,0,0,0,788,12,195,33,264,0,43,0,0,0,0,0,0,0,0,0,0,,,,,
Le'Veon Bell,RB,PIT,12,0,0,1,0,0,1268,7,261,75,616,2,94,0,0,1,0,0,0,0,0,0,0,,,,,
LeGarrette Blount,RB,NE,16,0,0,0,0,0,1161,18,299,7,38,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
LeSean McCoy,RB,BUF,15,0,0,0,0,0,1267,13,234,50,356,1,57,0,0,1,0,0,0,0,0,0,0,,,,,
Lee Smith,TE,LV,4,0,0,0,0,0,0,0,0,6,29,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
Leonte Carroo,WR,MIA,5,0,0,0,0,0,0,0,0,3,29,1,6,0,0,0,0,0,0,0,0,0,0,,,,,
Levine Toilolo,TE,ATL,13,0,0,0,0,0,0,0,0,13,264,2,19,0,0,0,0,0,0,0,0,0,0,,,,,
Logan Paulsen,TE,CHI,10,0,0,0,0,0,0,0,0,3,15,0,10,0,0,0,0,0,0,0,0,0,0,,,,,
Lorenzo Taliaferro,RB,BAL,1,0,0,0,0,0,0,0,1,3,10,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Los Angeles Rams,DEF,LA,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,394.0
Lucky Whitehead,WR,DAL,15,0,0,0,0,0,82,0,10,3,48,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Luke Stocker,TE,TB,6,0,0,0,0,0,0,0,0,5,23,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
Luke Willson,TE,SEA,10,0,0,0,0,0,0,0,0,15,129,2,21,0,0,0,0,0,0,0,0,0,0,,,,,
Mack Brown,RB,WAS,2,0,0,0,0,0,82,1,8,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Malcolm Brown,RB,LA,11,0,0,0,0,0,39,0,18,3,46,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
Malcolm Johnson,RB,CLE,5,0,0,0,0,0,2,0,1,5,44,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
Malcolm Mitchell,WR,NE,12,0,0,0,0,0,0,0,0,32,401,4,48,0,0,0,0,0,0,0,0,0,0,,,,,
MarQueis Gray,TE,MIA,10,0,0,0,0,0,0,0,0,14,174,0,17,0,0,0,0,0,0,0,0,0,0,,,,,
Marc Mariani,WR,TEN,16,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Marcedes Lewis,TE,JAX,10,0,0,0,0,0,0,0,0,20,169,1,30,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Mariota,QB,TEN,15,3426,26,451,276,9,349,2,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Marcus Murphy,RB,NO,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
Mario Alford,WR,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mark Ingram,RB,NO,16,0,0,0,0,0,1043,6,205,46,319,4,58,0,0,2,0,0,0,0,0,0,0,,,,,
Mark Sanchez,QB,DAL,2,93,0,18,10,2,-2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
