week,gameday,gametime,away_team,home_team,location
4,2019-09-30,20:15,CIN,PIT,Home
5,2019-10-03,20:20,LA,SEA,Home
5,2019-10-06,13:00,JAX,CAR,Home
5,2019-10-06,13:00,ARI,CIN,Home
5,2019-10-06,13:00,ATL,HOU,Home
5,2019-10-06,13:00,TB,NO,Home
5,2019-10-06,13:00,MIN,NYG,Home
5,2019-10-06,13:00,CHI,OAK,Neutral
5,2019-10-06,13:00,NYJ,PHI,Home
5,2019-10-06,13:00,BAL,PIT,Home
5,2019-10-06,13:00,BUF,TEN,Home
5,2019-10-06,13:00,NE,WAS,Home
5,2019-10-06,16:05,DEN,LAC,Home
5,2019-10-06,16:25,GB,DAL,Home
5,2019-10-06,20:20,IND,KC,Home
5,2019-10-07,20:15,CLE,SF,Home
6,2019-10-10,20:20,NYG,NE,Home
6,2019-10-13,09:30,CAR,TB,Neutral
6,2019-10-13,13:00,CIN,BAL,Home
6,2019-10-13,13:00,SEA,CLE,Home
6,2019-10-13,13:00,NO,JAX,Home
6,2019-10-13,13:00,HOU,KC,Home
6,2019-10-13,13:00,WAS,MIA,Home
6,2019-10-13,13:00,PHI,MIN,Home
6,2019-10-13,16:05,ATL,ARI,Home
6,2019-10-13,16:05,SF,LA,Home
6,2019-10-13,16:25,TEN,DEN,Home
6,2019-10-13,16:25,DAL,NYJ,Home
6,2019-10-13,20:20,PIT,LAC,Home
6,2019-10-14,20:15,DET,GB,Home
7,2019-10-17,20:20,KC,DEN,Home
7,2019-10-20,13:00,LA,ATL,Home
7,2019-10-20,13:00,MIA,BUF,Home
7,2019-10-20,13:00,JAX,CIN,Home
7,2019-10-20,13:00,MIN,DET,Home
7,2019-10-20,13:00,OAK,GB,Home
7,2019-10-20,13:00,HOU,IND,Home
7,2019-10-20,13:00,ARI,NYG,Home
7,2019-10-20,13:00,SF,WAS,Home
7,2019-10-20,16:05,LAC,TEN,Home
7,2019-10-20,16:25,NO,CHI,Home
7,2019-10-20,16:25,BAL,SEA,Home
7,2019-10-20,20:20,PHI,DAL,Home
7,2019-10-21,20:15,NE,NYJ,Home
8,2019-10-24,20:20,WAS,MIN,Home
8,2019-10-27,13:00,SEA,ATL,Home
8,2019-10-27,13:00,PHI,BUF,Home
8,2019-10-27,13:00,LAC,CHI,Home
8,2019-10-27,13:00,NYG,DET,Home
8,2019-10-27,13:00,DEN,IND,Home
8,2019-10-27,13:00,NYJ,JAX,Home
8,2019-10-27,13:00,CIN,LA,Neutral
8,2019-10-27,13:00,ARI,NO,Home
8,2019-10-27,13:00,TB,TEN,Home
8,2019-10-27,16:05,CAR,SF,Home
8,2019-10-27,16:25,OAK,HOU,Home
8,2019-10-27,16:25,CLE,NE,Home
8,2019-10-27,20:20,GB,KC,Home
8,2019-10-28,20:15,MIA,PIT,Home
9,2019-10-31,20:20,SF,ARI,Home
9,2019-11-03,09:30,HOU,JAX,Neutral
9,2019-11-03,13:00,WAS,BUF,Home
9,2019-11-03,13:00,TEN,CAR,Home
9,2019-11-03,13:00,MIN,KC,Home
9,2019-11-03,13:00,NYJ,MIA,Home
9,2019-11-03,13:00,CHI,PHI,Home
9,2019-11-03,13:00,IND,PIT,Home
9,2019-11-03,16:05,DET,OAK,Home
9,2019-11-03,16:05,TB,SEA,Home
9,2019-11-03,16:25,CLE,DEN,Home
9,2019-11-03,16:25,GB,LAC,Home
9,2019-11-03,20:20,NE,BAL,Home
9,2019-11-04,20:15,DAL,NYG,Home
10,2019-11-07,20:20,LAC,OAK,Home
10,2019-11-10,13:00,DET,CHI,Home
10,2019-11-10,13:00,BAL,CIN,Home
10,2019-11-10,13:00,BUF,CLE,Home
10,2019-11-10,13:00,ATL,NO,Home
10,2019-11-10,13:00,NYG,NYJ,Home
10,2019-11-10,13:00,ARI,TB,Home
10,2019-11-10,13:00,KC,TEN,Home
10,2019-11-10,16:05,MIA,IND,Home
10,2019-11-10,16:25,CAR,GB,Home
10,2019-11-10,16:25,LA,PIT,Home
10,2019-11-10,20:20,MIN,DAL,Home
10,2019-11-11,20:15,SEA,SF,Home
11,2019-11-14,20:20,PIT,CLE,Home
11,2019-11-17,13:00,HOU,BAL,Home
11,2019-11-17,13:00,ATL,CAR,Home
11,2019-11-17,13:00,DAL,DET,Home
11,2019-11-17,13:00,JAX,IND,Home
11,2019-11-17,13:00,BUF,MIA,Home
11,2019-11-17,13:00,DEN,MIN,Home
11,2019-11-17,13:00,NO,TB,Home
11,2019-11-17,13:00,NYJ,WAS,Home
11,2019-11-17,16:05,ARI,SF,Home
11,2019-11-17,16:25,CIN,OAK,Home
11,2019-11-17,16:25,NE,PHI,Home
11,2019-11-17,20:20,CHI,LA,Home
11,2019-11-18,20:15,KC,LAC,Neutral
12,2019-11-21,20:20,IND,HOU,Home
12,2019-11-24,13:00,TB,ATL,Home
12,2019-11-24,13:00,DEN,BUF,Home
12,2019-11-24,13:00,NYG,CHI,Home
12,2019-11-24,13:00,PIT,CIN,Home
12,2019-11-24,13:00,MIA,CLE,Home
12,2019-11-24,13:00,CAR,NO,Home
12,2019-11-24,13:00,OAK,NYJ,Home
12,2019-11-24,13:00,SEA,PHI,Home
12,2019-11-24,13:00,DET,WAS,Home
12,2019-11-24,16:05,JAX,TEN,Home
12,2019-11-24,16:25,DAL,NE,Home
12,2019-11-24,20:20,GB,SF,Home
12,2019-11-25,20:15,BAL,LA,Home
13,2019-11-28,12:30,CHI,DET,Home
13,2019-11-28,16:30,BUF,DAL,Home
13,2019-11-28,20:20,NO,ATL,Home
13,2019-12-01,13:00,SF,BAL,Home
13,2019-12-01,13:00,WAS,CAR,Home
13,2019-12-01,13:00,NYJ,CIN,Home
13,2019-12-01,13:00,TEN,IND,Home
13,2019-12-01,13:00,TB,JAX,Home
13,2019-12-01,13:00,PHI,MIA,Home
13,2019-12-01,13:00,GB,NYG,Home
13,2019-12-01,13:00,CLE,PIT,Home
13,2019-12-01,16:05,LA,ARI,Home
13,2019-12-01,16:25,LAC,DEN,Home
13,2019-12-01,16:25,OAK,KC,Home
13,2019-12-01,20:20,NE,HOU,Home
13,2019-12-02,20:15,MIN,SEA,Home
14,2019-12-05,20:20,DAL,CHI,Home
14,2019-12-08,13:00,CAR,ATL,Home
14,2019-12-08,13:00,BAL,BUF,Home
14,2019-12-08,13:00,CIN,CLE,Home
14,2019-12-08,13:00,WAS,GB,Home
14,2019-12-08,13:00,DEN,HOU,Home
14,2019-12-08,13:00,DET,MIN,Home
14,2019-12-08,13:00,SF,NO,Home
14,2019-12-08,13:00,MIA,NYJ,Home
14,2019-12-08,13:00,IND,TB,Home
14,2019-12-08,16:05,LAC,JAX,Home
14,2019-12-08,16:25,PIT,ARI,Home
14,2019-12-08,16:25,KC,NE,Home
14,2019-12-08,16:25,TEN,OAK,Home
14,2019-12-08,20:20,SEA,LA,Home
14,2019-12-09,20:15,NYG,PHI,Home
15,2019-12-12,20:20,NYJ,BAL,Home
15,2019-12-15,13:00,SEA,CAR,Home
15,2019-12-15,13:00,NE,CIN,Home
15,2019-12-15,13:00,TB,DET,Home
15,2019-12-15,13:00,CHI,GB,Home
15,2019-12-15,13:00,DEN,KC,Home
15,2019-12-15,13:00,MIA,NYG,Home
15,2019-12-15,13:00,HOU,TEN,Home
15,2019-12-15,13:00,PHI,WAS,Home
15,2019-12-15,16:05,CLE,ARI,Home
15,2019-12-15,16:05,MIN,LAC,Home
15,2019-12-15,16:05,JAX,OAK,Home
15,2019-12-15,16:25,LA,DAL,Home
15,2019-12-15,16:25,ATL,SF,Home
15,2019-12-15,20:20,BUF,PIT,Home
15,2019-12-16,20:15,IND,NO,Home
16,2019-12-21,13:00,HOU,TB,Home
16,2019-12-21,16:30,BUF,NE,Home
16,2019-12-21,20:15,LA,SF,Home
16,2019-12-22,13:00,JAX,ATL,Home
16,2019-12-22,13:00,BAL,CLE,Home
16,2019-12-22,13:00,CAR,IND,Home
16,2019-12-22,13:00,CIN,MIA,Home
16,2019-12-22,13:00,PIT,NYJ,Home
16,2019-12-22,13:00,NO,TEN,Home
16,2019-12-22,13:00,NYG,WAS,Home
16,2019-12-22,16:05,DET,DEN,Home
16,2019-12-22,16:05,OAK,LAC,Home
16,2019-12-22,16:25,DAL,PHI,Home
16,2019-12-22,16:25,ARI,SEA,Home
16,2019-12-22,20:20,KC,CHI,Home
16,2019-12-23,20:15,GB,MIN,Home
17,2019-12-29,13:00,NYJ,BUF,Home
17,2019-12-29,13:00,NO,CAR,Home
17,2019-12-29,13:00,CLE,CIN,Home
17,2019-12-29,13:00,GB,DET,Home
17,2019-12-29,13:00,LAC,KC,Home
17,2019-12-29,13:00,CHI,MIN,Home
17,2019-12-29,13:00,MIA,NE,Home
17,2019-12-29,13:00,ATL,TB,Home
17,2019-12-29,16:25,PIT,BAL,Home
17,2019-12-29,16:25,WAS,DAL,Home
17,2019-12-29,16:25,OAK,DEN,Home
17,2019-12-29,16:25,TEN,HOU,Home
17,2019-12-29,16:25,IND,JAX,Home
17,2019-12-29,16:25,ARI,LA,Home
17,2019-12-29,16:25,PHI,NYG,Home
17,2019-12-29,20:20,SF,SEA,Home
18,2020-01-04,16:35,BUF,HOU,Home
18,2020-01-04,20:15,TEN,NE,Home
18,2020-01-05,13:05,MIN,NO,Home
18,2020-01-05,16:40,SEA,PHI,Home
19,2020-01-11,16:35,MIN,SF,Home
19,2020-01-11,20:15,TEN,BAL,Home
19,2020-01-12,15:05,HOU,KC,Home
19,2020-01-12,18:40,SEA,GB,Home
20,2020-01-19,15:05,TEN,KC,Home
20,2020-01-19,18:40,GB,SF,Home
21,2020-02-02,18:30,SF,KC,Neutral
