week,gameday,gametime,away_team,home_team,location
7,2015-10-25,13:00,NO,IND,Home
7,2015-10-25,13:00,PIT,KC,Home
7,2015-10-25,13:00,HOU,MIA,Home
7,2015-10-25,13:00,NYJ,NE,Home
7,2015-10-25,13:00,CLE,STL,Home
7,2015-10-25,13:00,ATL,TEN,Home
7,2015-10-25,13:00,TB,WAS,Home
7,2015-10-25,16:05,OAK,SD,Home
7,2015-10-25,16:25,DAL,NYG,Home
7,2015-10-25,20:30,PHI,CAR,Home
7,2015-10-26,20:30,BAL,ARI,Home
8,2015-10-29,20:25,MIA,NE,Home
8,2015-11-01,09:30,DET,KC,Neutral
8,2015-11-01,13:00,TB,ATL,Home
8,2015-11-01,13:00,SD,BAL,Home
8,2015-11-01,13:00,MIN,CHI,Home
8,2015-11-01,13:00,ARI,CLE,Home
8,2015-11-01,13:00,TEN,HOU,Home
8,2015-11-01,13:00,NYG,NO,Home
8,2015-11-01,13:00,CIN,PIT,Home
8,2015-11-01,13:00,SF,STL,Home
8,2015-11-01,16:05,NYJ,OAK,Home
8,2015-11-01,16:25,SEA,DAL,Home
8,2015-11-01,20:30,GB,DEN,Home
8,2015-11-02,20:30,IND,CAR,Home
9,2015-11-05,20:25,CLE,CIN,Home
9,2015-11-08,13:00,MIA,BUF,Home
9,2015-11-08,13:00,GB,CAR,Home
9,2015-11-08,13:00,STL,MIN,Home
9,2015-11-08,13:00,WAS,NE,Home
9,2015-11-08,13:00,TEN,NO,Home
9,2015-11-08,13:00,JAX,NYJ,Home
9,2015-11-08,13:00,OAK,PIT,Home
9,2015-11-08,16:05,ATL,SF,Home
9,2015-11-08,16:05,NYG,TB,Home
9,2015-11-08,16:25,DEN,IND,Home
9,2015-11-08,20:30,PHI,DAL,Home
9,2015-11-09,20:30,CHI,SD,Home
10,2015-11-12,20:25,BUF,NYJ,Home
10,2015-11-15,13:00,JAX,BAL,Home
10,2015-11-15,13:00,DET,GB,Home
10,2015-11-15,13:00,MIA,PHI,Home
10,2015-11-15,13:00,CLE,PIT,Home
10,2015-11-15,13:00,CHI,STL,Home
10,2015-11-15,13:00,DAL,TB,Home
10,2015-11-15,13:00,CAR,TEN,Home
10,2015-11-15,13:00,NO,WAS,Home
10,2015-11-15,16:05,MIN,OAK,Home
10,2015-11-15,16:25,KC,DEN,Home
10,2015-11-15,16:25,NE,NYG,Home
10,2015-11-15,20:30,ARI,SEA,Home
10,2015-11-16,20:30,HOU,CIN,Home
11,2015-11-19,20:25,TEN,JAX,Home
11,2015-11-22,13:00,IND,ATL,Home
11,2015-11-22,13:00,STL,BAL,Home
11,2015-11-22,13:00,WAS,CAR,Home
11,2015-11-22,13:00,DEN,CHI,Home
11,2015-11-22,13:00,OAK,DET,Home
11,2015-11-22,13:00,NYJ,HOU,Home
11,2015-11-22,13:00,DAL,MIA,Home
11,2015-11-22,13:00,TB,PHI,Home
11,2015-11-22,16:05,KC,SD,Home
11,2015-11-22,16:25,GB,MIN,Home
11,2015-11-22,16:25,SF,SEA,Home
11,2015-11-22,20:30,CIN,ARI,Home
11,2015-11-23,20:30,BUF,NE,Home
12,2015-11-26,12:30,PHI,DET,Home
12,2015-11-26,16:30,CAR,DAL,Home
12,2015-11-26,20:30,CHI,GB,Home
12,2015-11-29,13:00,MIN,ATL,Home
12,2015-11-29,13:00,STL,CIN,Home
12,2015-11-29,13:00,NO,HOU,Home
12,2015-11-29,13:00,TB,IND,Home
12,2015-11-29,13:00,SD,JAX,Home
12,2015-11-29,13:00,BUF,KC,Home
12,2015-11-29,13:00,MIA,NYJ,Home
12,2015-11-29,13:00,OAK,TEN,Home
12,2015-11-29,13:00,NYG,WAS,Home
12,2015-11-29,16:05,ARI,SF,Home
12,2015-11-29,16:25,PIT,SEA,Home
12,2015-11-29,20:30,NE,DEN,Home
12,2015-11-30,20:30,BAL,CLE,Home
13,2015-12-03,20:25,GB,DET,Home
13,2015-12-06,13:00,HOU,BUF,Home
13,2015-12-06,13:00,SF,CHI,Home
13,2015-12-06,13:00,CIN,CLE,Home
13,2015-12-06,13:00,BAL,MIA,Home
13,2015-12-06,13:00,SEA,MIN,Home
13,2015-12-06,13:00,NYJ,NYG,Home
13,2015-12-06,13:00,ARI,STL,Home
13,2015-12-06,13:00,ATL,TB,Home
13,2015-12-06,13:00,JAX,TEN,Home
13,2015-12-06,16:05,KC,OAK,Home
13,2015-12-06,16:05,DEN,SD,Home
13,2015-12-06,16:25,PHI,NE,Home
13,2015-12-06,16:25,CAR,NO,Home
13,2015-12-06,20:30,IND,PIT,Home
13,2015-12-07,20:30,DAL,WAS,Home
14,2015-12-10,20:25,MIN,ARI,Home
14,2015-12-13,13:00,SEA,BAL,Home
14,2015-12-13,13:00,ATL,CAR,Home
14,2015-12-13,13:00,WAS,CHI,Home
14,2015-12-13,13:00,PIT,CIN,Home
14,2015-12-13,13:00,SF,CLE,Home
14,2015-12-13,13:00,IND,JAX,Home
14,2015-12-13,13:00,SD,KC,Home
14,2015-12-13,13:00,TEN,NYJ,Home
14,2015-12-13,13:00,BUF,PHI,Home
14,2015-12-13,13:00,DET,STL,Home
14,2015-12-13,13:00,NO,TB,Home
14,2015-12-13,16:05,OAK,DEN,Home
14,2015-12-13,16:25,DAL,GB,Home
14,2015-12-13,20:30,NE,HOU,Home
14,2015-12-14,20:30,NYG,MIA,Home
15,2015-12-17,20:25,TB,STL,Home
15,2015-12-19,20:25,NYJ,DAL,Home
15,2015-12-20,13:00,KC,BAL,Home
15,2015-12-20,13:00,HOU,IND,Home
15,2015-12-20,13:00,ATL,JAX,Home
15,2015-12-20,13:00,CHI,MIN,Home
15,2015-12-20,13:00,TEN,NE,Home
15,2015-12-20,13:00,CAR,NYG,Home
15,2015-12-20,13:00,BUF,WAS,Home
15,2015-12-20,16:05,GB,OAK,Home
15,2015-12-20,16:05,CLE,SEA,Home
15,2015-12-20,16:25,DEN,PIT,Home
15,2015-12-20,16:25,MIA,SD,Home
15,2015-12-20,16:25,CIN,SF,Home
15,2015-12-20,20:30,ARI,PHI,Home
15,2015-12-21,20:30,DET,NO,Home
16,2015-12-24,20:25,SD,OAK,Home
16,2015-12-26,20:25,WAS,PHI,Home
16,2015-12-27,13:00,CAR,ATL,Home
16,2015-12-27,13:00,PIT,BAL,Home
16,2015-12-27,13:00,DAL,BUF,Home
16,2015-12-27,13:00,SF,DET,Home
16,2015-12-27,13:00,CLE,KC,Home
16,2015-12-27,13:00,IND,MIA,Home
16,2015-12-27,13:00,NE,NYJ,Home
16,2015-12-27,13:00,CHI,TB,Home
16,2015-12-27,13:00,HOU,TEN,Home
16,2015-12-27,16:05,JAX,NO,Home
16,2015-12-27,16:25,GB,ARI,Home
16,2015-12-27,16:25,STL,SEA,Home
16,2015-12-27,20:30,NYG,MIN,Home
16,2015-12-28,20:30,CIN,DEN,Home
17,2016-01-03,13:00,NO,ATL,Home
17,2016-01-03,13:00,NYJ,BUF,Home
17,2016-01-03,13:00,DET,CHI,Home
17,2016-01-03,13:00,BAL,CIN,Home
17,2016-01-03,13:00,PIT,CLE,Home
17,2016-01-03,13:00,WAS,DAL,Home
17,2016-01-03,13:00,JAX,HOU,Home
17,2016-01-03,13:00,TEN,IND,Home
17,2016-01-03,13:00,NE,MIA,Home
17,2016-01-03,13:00,PHI,NYG,Home
17,2016-01-03,16:25,SEA,ARI,Home
17,2016-01-03,16:25,TB,CAR,Home
17,2016-01-03,16:25,SD,DEN,Home
17,2016-01-03,16:25,OAK,KC,Home
17,2016-01-03,16:25,STL,SF,Home
17,2016-01-03,20:30,MIN,GB,Home
18,2016-01-09,16:35,KC,HOU,Home
18,2016-01-09,20:15,PIT,CIN,Home
18,2016-01-10,13:05,SEA,MIN,Home
18,2016-01-10,16:40,GB,WAS,Home
19,2016-01-16,16:35,KC,NE,Home
19,2016-01-16,20:15,GB,ARI,Home
19,2016-01-17,13:05,SEA,CAR,Home
19,2016-01-17,16:40,PIT,DEN,Home
20,2016-01-24,15:05,NE,DEN,Home
20,2016-01-24,18:40,ARI,CAR,Home
21,2016-02-07,18:30,CAR,DEN,Neutral
